module,user_id,course_id,teacher_id,group_template_id,level,course_name,enrolled_at,lessons_viewed,content_viewed,content_threshold_status,online_attended_status,solved_homeworks_count,required_homeworks_status,current_control_status,pa_score,pa_passed_status,pa_submitted_at,reflection_status,target_status
2,704706,951,699903,1251,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P16),,20,914.0,Да,Да,60,Да,Да,15.0,Да,2026-02-08,Да,Завершил
2,705050,954,699912,1282,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P43),,20,883.0,Да,Да,60,Да,Да,12.6,Да,2026-01-31,Да,Завершил
2,704784,951,700003,1274,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P27),,19,850.0,Да,Да,24,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,709865,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,834.0,Да,Да,60,Да,Да,14.0,Да,2026-01-31,Да,Завершил
2,706487,951,700592,1298,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P41),,20,843.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
2,706495,951,700592,1298,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P41),,20,842.0,Да,Да,60,Да,Да,14.0,Да,2026-01-30,Да,Завершил
2,708701,951,674580,1281,Начальный,Среда Python. Начальный уровень. Онлайн. 2 модуль (группа P55),,20,843.0,Да,Нет,60,Да,Да,15.0,Да,2026-02-15,Да,Завершил
2,716285,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,852.0,Да,Нет,60,Да,Да,15.0,Да,2026-02-03,Да,Завершил
2,704670,951,675754,1295,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P23),,20,886.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-14,Да,Завершил
2,705185,951,675754,1294,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P24),,20,937.0,Да,Да,60,Да,Да,15.0,Да,2026-02-08,Да,Завершил
2,707672,951,702167,1232,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P26),,20,746.0,Да,Нет,60,Да,Да,15.0,Да,2026-02-09,Да,Завершил
2,704807,951,718537,1290,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (Группа C29),,20,851.0,Да,Нет,60,Да,Да,15.0,Да,2026-02-08,Да,Завершил
2,716253,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,749.0,Да,Да,60,Да,Да,10.0,Да,2026-01-30,Да,Завершил
2,716324,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,850.0,Да,Нет,60,Да,Да,14.0,Да,2026-01-30,Да,Завершил
2,704892,951,699903,1255,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (Группа P15),,20,922.0,Да,Да,60,Да,Да,13.0,Да,2026-02-08,Да,Завершил
2,705232,954,700089,1229,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P17),,20,826.0,Да,Да,60,Да,Да,13.0,Да,2026-02-01,Да,Завершил
2,716250,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,750.0,Да,Да,60,Да,Да,15.0,Да,2026-02-01,Да,Завершил
2,707823,954,702887,1276,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P61),,20,895.0,Да,Да,60,Да,Да,13.0,Да,2026-02-05,Да,Завершил
2,716320,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,769.0,Да,Нет,60,Да,Да,14.0,Да,2026-01-30,Да,Завершил
2,705089,954,731445,1280,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа C26),,20,933.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-14,Да,Завершил
2,706892,954,702887,1276,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P61),,20,893.0,Да,Да,60,Да,Да,15.0,Да,2026-02-04,Да,Завершил
2,705329,951,699903,1251,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P16),,20,905.0,Да,Да,60,Да,Да,12.0,Да,2026-02-08,Да,Завершил
2,716254,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,861.0,Да,Да,60,Да,Да,15.0,Да,2026-02-01,Да,Завершил
2,715541,954,699907,1277,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа P12),,20,853.0,Да,Да,60,Да,Да,14.0,Да,2026-01-30,Да,Завершил
2,706607,951,700592,1266,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P40),,20,799.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
2,705728,954,718895,1285,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P45),,17,736.0,Да,Да,60,Да,Да,13.0,Да,2026-02-09,Да,Завершил
2,708836,954,702887,1276,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P61),,20,885.0,Да,Да,60,Да,Да,14.0,Да,2026-02-04,Да,Завершил
2,707482,954,731445,1280,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа C26),,9,393.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,710754,951,675235,1234,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (Группа P6),,20,820.0,Да,Да,60,Да,Да,14.0,Да,2026-02-13,Да,Завершил
2,710172,954,718895,1285,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P45),,20,899.0,Да,Да,60,Да,Да,14.0,Да,2026-02-08,Да,Завершил
2,717522,954,700089,1229,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P17),,20,968.0,Да,Да,60,Да,Да,14.0,Да,2026-02-11,Да,Завершил
2,706525,954,699907,1277,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа P12),,20,877.0,Да,Да,60,Да,Да,13.8,Да,2026-01-30,Да,Завершил
2,707914,954,699907,1277,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа P12),,20,871.0,Да,Да,60,Да,Да,13.6,Да,2026-01-30,Да,Завершил
2,706443,954,728855,1283,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P52),,20,828.0,Да,Нет,60,Да,Да,12.4,Да,2026-02-15,Да,Завершил
2,716317,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,780.0,Да,Нет,60,Да,Да,15.0,Да,2026-02-06,Да,Завершил
2,706735,954,718895,1285,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P45),,16,724.0,Да,Да,60,Да,Да,14.0,Да,2026-02-09,Да,Завершил
2,716322,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,849.0,Да,Да,60,Да,Да,14.0,Да,2026-01-30,Да,Завершил
2,716289,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,738.0,Да,Да,60,Да,Да,13.0,Да,2026-02-01,Да,Завершил
2,708740,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,868.0,Да,Нет,60,Да,Да,15.0,Да,2026-02-03,Да,Завершил
2,709863,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,821.0,Да,Да,60,Да,Да,15.0,Да,2026-01-31,Да,Завершил
2,705422,951,728855,1279,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P51),,19,824.0,Да,Нет,60,Да,Да,13.5,Да,2026-02-12,Да,Завершил
2,710256,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,20,899.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-06,Да,Завершил
2,709577,954,718895,1285,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P45),,20,904.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-09,Да,Завершил
2,706573,951,700592,1266,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P40),,20,733.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
2,719497,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,780.0,Да,Да,60,Да,Да,13.0,Да,2026-01-30,Да,Завершил
2,706630,954,699907,1230,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа P11),,20,856.0,Да,Да,60,Да,Да,13.4,Да,2026-01-30,Да,Завершил
2,707880,954,699912,1282,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P43),,20,893.0,Да,Да,60,Да,Да,15.0,Да,2026-01-31,Да,Завершил
2,707877,954,699912,1268,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P42),,20,908.0,Да,Да,60,Да,Да,12.33,Да,2026-01-31,Да,Завершил
2,707913,954,699912,1268,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P42),,20,911.0,Да,Да,60,Да,Да,12.0,Да,2026-01-31,Да,Завершил
2,705532,951,700015,962,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P28),,20,882.0,Да,Да,60,Да,Да,15.0,Да,2026-01-29,Да,Завершил
2,716245,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,856.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-03,Да,Завершил
2,711853,954,699970,1267,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P47),,20,818.0,Да,Да,60,Да,Да,14.0,Да,2026-02-12,Да,Завершил
2,706753,954,728855,1283,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P52),,19,854.0,Да,Нет,60,Да,Да,12.4,Да,2026-02-10,Да,Завершил
2,712021,954,699912,1268,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P42),,20,914.0,Да,Да,60,Да,Да,12.0,Да,2026-01-31,Да,Завершил
2,706576,951,700592,1266,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P40),,20,809.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
2,710785,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,16,741.0,Да,Нет,60,Да,Да,12.0,Да,2026-02-02,Да,Завершил
2,707737,951,699869,1247,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P30),,20,872.0,Да,Да,60,Да,Да,15.0,Да,2026-02-10,Да,Завершил
2,708583,954,718519,1293,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа C27),,20,787.0,Да,Да,60,Да,Да,10.6,Да,2026-02-15,Да,Завершил
2,706698,951,675754,1295,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P23),,18,764.0,Да,Нет,60,Да,Да,15.0,Да,2026-02-14,Да,Завершил
2,707043,954,700089,1229,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P17),,20,945.0,Да,Нет,60,Да,Да,11.4,Да,2026-02-03,Да,Завершил
2,719376,954,718519,1293,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа C27),,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,715641,951,700592,1266,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P40),,20,827.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
2,706508,951,700592,1266,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P40),,20,810.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
